scan_index,t,x,y,theta,true_x,true_y,true_theta,position_error_m,heading_error_rad,ess,beams,mean_log_likelihood,best_particle,best_particle_weight,candidate_cluster_mass,candidate_cluster_count,selected_cluster_mass,selected_switched,previous_cluster_mass,previous_cluster_count,hypothesis_switches,true_nearest_particle_weight,true_nearest_particle_rank,true_cluster_mass,true_cluster_count
26,6.3,-0.40449489765680874,12.023472510133441,-0.00938075018420256,-2.191304,-12.0,3.141593,24.089830182327017,3.1322115569953843,2302.317220148122,56,-10.879800000000001,9,0.0005148039866199568,0.998158130437875,2904,0.998158130437875,0,0.998158130437875,2904,0,1.5694598915446163e-117,2950,0.0,0
28,6.9,-0.2056570816446066,12.022837180869416,-0.006169497124370184,-2.4,-12.0,3.141593,24.12284906601827,3.135422810055217,1896.0218209082902,56,-10.92078,9,0.0007144256666710268,0.9984804349946029,2904,0.9984804349946029,0,0.9984804349946029,2904,0,3.15989812189971e-230,2947,0.0,0
30,7.5,0.002357281943008842,12.023891460021051,0.004918404934559139,-2.608696,-12.0,3.141593,24.165366956121684,3.1366745950654407,1410.792617158672,56,-12.815573333333333,451,0.0010629133927094068,0.9990149343976689,2904,0.9990149343976689,0,0.9990149343976689,2904,0,0.0,2951,0.0,0
32,8.1,0.21722963581068305,12.025106451666108,0.003999263342432543,-2.817391,-12.0,3.141593,24.21600013249869,3.1375937366575672,2565.8832173076985,56,-9.720206666666668,19,0.000448444410432475,0.9994027496030268,2907,0.9994027496030268,0,0.9994027496030268,2907,0,9.284798486182883e-154,2968,9.284798486182883e-154,1
34,8.7,0.28444224244466926,12.024218092929523,-0.005431418589097955,-3.026087,-12.0,3.141593,24.251240356767806,3.136160888590489,1032.4775780864002,56,-12.399553333333337,749,0.0029798187514374916,0.9979169639557266,2907,0.9979169639557266,0,0.9979169639557266,2907,0,1.38566e-318,2969,1.38566e-318,1
36,9.3,0.47850388486313133,12.031692845277393,0.056360499330789356,-3.234783,-12.0,3.141593,24.31688221172799,3.0852325006692105,399.5101056563227,56,-14.928560000000003,5,0.006577498844430734,0.6874100526775468,240,0.9820482618456621,0,0.9820482618456621,2904,0,6.038091976211021e-202,2976,0.0,0
38,9.9,0.6587441681686033,12.03992038928219,0.03412534957316767,-3.443478,-12.0,3.141593,24.387414767458225,3.107467650426832,1702.0275970310597,56,-10.168773333333334,126,0.000876506756991482,0.9879273620534619,2859,0.9879273620534619,0,0.9879273620534619,2859,0,1.8724379436485433e-80,2940,0.0,0
40,10.5,0.7988393284699356,12.043417172564709,0.015200006712295709,-3.652174,-12.0,3.141593,24.45194121095903,3.126392993287704,902.6663655467925,56,-11.291313333333335,1207,0.002477678348094769,0.9831214217514163,2859,0.9831214217514163,0,0.9831214217514163,2859,0,1.4421095931732807e-165,2941,0.0,0
42,11.1,0.8321797422794486,12.041282196817027,-0.0017563125341952728,-3.86087,-12.0,3.141593,24.495060023410854,3.1398359946453915,160.73894520591028,56,-14.186066666666665,18,0.015650258937456925,0.4715678613718095,50,0.528426888049968,0,0.528426888049968,2861,0,2.081753230981229e-35,2918,2.081753230981229e-35,1
44,11.7,-3.5904579915511023,11.98044439078428,0.01868429883315553,-4.069565,-12.0,3.141593,23.985229969817716,3.1229087011668444,2133.6348747259035,56,-8.547426666666668,472,0.0006860356205267913,0.6504243598922685,1380,0.6504243598922685,1,0.34957560281851036,1532,1,2.0894865461581624e-47,2923,0.0,0
46,12.3,-3.382945352882895,11.986037764122017,0.020532428215108374,-4.278261,-12.0,3.141593,24.002741462796706,3.1210605717848914,1119.1004134294922,56,-10.180826666666668,1065,0.0014536982875179827,0.9206444898618524,1380,0.9206444898618524,0,0.9206444898618524,1380,1,1.932635721815895e-206,2956,0.0,0
48,12.9,-3.1754726486612848,11.99132176670621,0.01930729475159953,-4.486957,-12.0,3.141593,24.027141139083476,3.1222857052484003,2294.173934187888,56,-8.839893333333334,452,0.0005505131996133749,0.9999512258518664,2678,0.9999512258518664,0,0.9999512258518664,2678,1,4.768395771655758e-49,2928,4.768395771655758e-49,1
50,13.5,-2.9678038009693335,11.991557254647319,-0.007766667147369484,-4.695652,-12.0,3.141593,24.053695743105962,3.1338256400322173,1179.713910560378,56,-11.906780000000001,1332,0.002150075706516041,0.9999999998975839,2678,0.9999999998975839,0,0.9999999998975839,2678,1,4.047751020567586e-93,2928,4.047751020567586e-93,1
52,14.1,-2.7602748750669077,11.99377201922861,0.0015747898861853116,-4.904348,-12.0,3.141593,24.08937826669211,3.1400182101138148,2351.6986857205816,56,-10.004993333333335,59,0.0005272541963390695,0.9999999999999998,2910,0.9999999999999998,0,0.9999999999999998,2910,1,2.6375828032772716e-61,2926,0.0,0
54,14.7,-2.551438353124454,11.996378206361248,0.0071932941595603175,-5.113043,-12.0,3.141593,24.132716079828718,3.1343997058404396,1851.803088373304,56,-10.202306666666667,144,0.0007612942632593185,1.0,2910,1.0,0,1.0,2910,1,4.018642541014534e-105,2922,0.0,0
56,15.3,-2.343438003819434,11.999787367995593,0.012992592458721424,-5.321739,-12.0,3.141593,24.183880386175645,3.1286004075412785,1450.404923338885,56,-10.517600000000002,144,0.0010546183492283051,1.0,2910,1.0,0,1.0,2910,1,2.765258714468074e-167,2925,0.0,0
58,15.9,-2.1264892123699672,12.01293755036611,0.06713757507200205,-5.530435,-12.0,3.141593,24.2530001592155,3.0744554249279976,590.4780607713202,56,-14.568993333333331,1492,0.00483459146715156,0.9999999999999998,2910,0.9999999999999998,0,0.9999999999999998,2910,1,1.9890086984299498e-54,2924,0.0,0
60,16.4,-1.9639168542990009,11.976361194159097,-0.33103410002708206,-5.69375,-11.9625,2.761086,24.227685208620034,3.092120100027082,2034.593450610529,56,-10.55048,61,0.000665930440127167,0.9999999973648492,2910,0.9999999973648492,0,0.9999999973648492,2910,1,5.891836947431635e-34,2915,0.0,0
62,16.8,-1.834210975067158,11.92953842703772,-0.3468015039279203,-5.81875,-11.9125,2.761086,24.172698392971277,3.1078875039279206,1384.71633381548,56,-11.43566,189,0.0010695354526862383,0.9999999999999865,2910,0.9999999999999865,0,0.9999999999999865,2910,1,2.458975708267012e-62,2914,0.0,0
64,17.2,-1.7080461478620297,11.885847537014646,-0.32228267973201963,-5.94375,-11.8625,2.761086,24.123125789620342,3.0833686797320197,1797.247391276995,56,-10.479186666666669,166,0.0009616969232043785,0.9999054905916211,2910,0.9999054905916211,0,0.9999054905916211,2910,1,4.707942064870897e-130,2961,0.0,0
66,17.6,-1.5753919864524955,11.83897975967557,-0.34030392267707055,-6.06875,-11.8125,2.761086,24.074525147139553,3.101389922677071,1495.1801930638883,56,-9.464266666666667,2063,0.0015703967009855315,0.9999894187502609,2910,0.9999894187502609,0,0.9999894187502609,2910,1,8.120044827569059e-244,2962,0.0,0
68,18.0,-1.4464673920851465,11.788923029229757,-0.3818616696508865,-6.19375,-11.7625,2.761086,24.02511641722355,3.1402376375287,1013.351762067076,56,-12.952660000000002,1023,0.0021005875336076282,0.9999999999315925,2910,0.9999999999315925,0,0.9999999999315925,2910,1,3.569509683468049e-123,2955,0.0,0
70,18.4,-1.3193811002321367,11.738923106028892,-0.3761706140651014,-6.31875,-11.7125,2.761086,23.978384747391804,3.1372566140651017,2589.5239268460437,56,-10.11402,8,0.0004357130600263567,0.9999933342404543,2912,0.9999933342404543,0,0.9999933342404543,2912,1,2.2367493351934468e-218,2985,0.0,0
72,18.8,-1.182693046304696,11.73387490580909,0.0006168206377024531,-6.454348,-11.7,3.141593,24.019509550611755,3.1409761793622972,2109.6535793898224,56,-10.097166666666666,19,0.0005866285343549177,0.9999997447745996,2912,0.9999997447745997,0,0.9999997447745997,2910,1,0.0,2985,0.0,0
74,19.2,-1.042979778873578,11.735638868451048,0.007855049797533965,-6.593478,-11.7,3.141593,24.08396146142036,3.133737950202466,1764.207599279533,56,-10.24774,90,0.000751104010487578,0.9999999895217737,2912,0.9999999895217737,0,0.9999999895217737,2912,1,0.0,2971,0.0,0
76,19.6,-0.9028893577216877,11.737294740233068,0.01069959901029422,-6.732609,-11.7,3.141593,24.151447489707987,3.130893400989706,1484.1368442956891,56,-10.47344,90,0.0009527113961959761,0.9999999986938717,2912,0.9999999986938717,0,0.9999999986938717,2912,1,0.0,2985,0.0,0
78,20.0,-0.7613587631384564,11.738973424565543,0.010114957284564543,-6.871739,-11.7,3.141593,24.22234963492431,3.131478042715435,2581.686449405401,56,-9.126686666666668,2,0.0004391973321753033,0.9999999999818174,2910,0.9999999999818174,0,0.9999999999818174,2910,1,3.228963648005816e-32,2916,3.228963648005816e-32,1
80,20.4,-0.6200401387441588,11.740351746128951,0.01241484392594785,-7.01087,-11.7,3.141593,24.295941971814344,3.129178156074052,2259.062259759144,56,-9.722960000000002,2,0.0005349967815664621,1.0,2910,1.0,0,1.0,2910,1,2.7783459060372423e-60,2916,2.7783459060372423e-60,1
82,20.8,-0.47953047803624327,11.741970894566437,0.01372620530094556,-7.15,-11.7,3.141593,24.37254937558128,3.127866794699054,1878.4618923928408,56,-10.343453333333333,17,0.0006873186527032506,0.9999999999999999,2910,0.9999999999999999,0,0.9999999999999999,2910,1,5.4406166501882205e-107,2916,5.4406166501882205e-107,1
84,21.2,-0.33981647513907753,11.742806624890488,0.013610508557674247,-7.28913,-11.7,3.141593,24.451137824625345,3.1279824914423258,1634.4893877011302,56,-10.184493333333334,46,0.0008363346645222593,0.9999999999999999,2910,0.9999999999999999,0,0.9999999999999999,2910,1,5.392941336691603e-136,2916,5.392941336691603e-136,1
86,21.6,-0.35718528069805117,11.747485836770931,-0.01367437729705145,-7.428261,-11.7,3.141593,24.490502320158217,3.1279179298825355,275.5661074578435,56,-16.290233333333333,444,0.046715064176190445,0.9999999999999998,2910,0.9999999999999998,0,0.9999999999999998,2910,1,8.989461813380949e-232,2984,0.0,0
88,22.0,-0.264848128584657,11.745640976030284,-0.012276896791843949,-7.567391,-11.7,3.141593,24.556571689993074,3.129315410387743,1547.9284264124844,56,-10.73566,1777,0.0012805146459784326,0.9999900753895741,2910,0.9999900753895741,0,0.9999900753895741,2910,1,6.910990664116449e-13,2886,6.911000330203255e-13,3
90,22.4,-0.18311357715701293,11.745076178008931,-0.021634759578082516,-7.706522,-11.7,3.141593,24.62261706824737,3.1199575476015045,1380.570623272689,56,-13.830533333333333,69,0.005037526282728426,0.9999968585616814,2910,0.9999968585616814,0,0.9999968585616814,2910,1,3.1253106821326846e-298,2997,0.0,0
92,22.8,-0.06335399377136956,11.74829245929929,0.02312692662482586,-7.845652,-11.7,3.141593,24.70600294492377,3.118466073375174,923.2828463711313,56,-13.287393333333336,2920,0.0054044371715389955,0.9971502812220449,2910,0.9971502812220449,0,0.9971502812220449,2910,1,1.1744812062709315e-16,2913,0.0,0
94,23.2,11.554122583357927,-8.34827373993115,-1.5370148502883754,-7.984783,-11.7,3.141593,19.824300752304246,1.6045774568912112,1.0000627535263955,56,-28.306820000000002,919,0.999968624713197,0.9999762174651148,240,0.9999762174651148,1,3.1221166386306986e-05,2904,2,7.288092651292338e-250,2983,0.0,0
96,23.6,11.559650464612066,-8.492929054927739,-1.5282856930516902,-8.123913,-11.7,3.141593,19.943118480120845,1.6133066141278969,2555.9675141091316,56,-11.207353333333332,812,0.0008340370867458657,0.9999999999999607,2909,0.9999999999999607,0,0.9999999999999607,2909,2,2.9395470222108333e-88,2939,1.1267543211928993e-42,1
98,24.0,11.566712884118058,-8.629725791763999,-1.5222683839542521,-8.263043,-11.7,3.141593,20.066036034490565,1.6193239232253342,2039.1854840635442,56,-11.054353333333335,2133,0.001572341546874196,1.0,2909,1.0,0,1.0,2909,2,1.307097985839187e-94,2921,1.307097985839187e-94,1
100,24.4,11.575004572922012,-8.7623819526328,-1.5180700897380814,-8.402174,-11.7,3.141593,20.19200989318874,1.6235222174415054,1493.1612281861694,56,-11.729560000000003,2133,0.003622703666410563,1.0,2909,1.0,0,1.0,2909,2,1.860481816467373e-163,2923,1.860481816467373e-163,1
102,24.8,11.58493577197708,-8.906918907740277,-1.5170126129647084,-8.541304,-11.7,3.141593,20.319124719019044,1.6245796942148785,2550.066827667713,56,-11.021573333333334,30,0.0008077239864493812,0.9999999995313532,2910,0.9999999995313532,0,0.9999999995313532,2910,2,4.685912987053985e-10,2911,4.685912987053985e-10,1
104,25.2,11.596579243654045,-9.048158039325111,-1.5153058194038505,-8.680435,-11.7,3.141593,20.44968391984935,1.626286487775736,1778.0867661683828,56,-11.67948666666667,2286,0.0019163788504503849,0.9999999999999993,2910,0.9999999999999993,0,0.9999999999999993,2910,2,8.036901302829112e-16,2911,8.036901302829112e-16,1
106,25.6,11.60718396848073,-9.180892695054188,-1.5154690222381628,-8.819565,-11.7,3.141593,20.58149593773883,1.6261232849414233,1207.2437547127138,56,-12.012340000000002,2286,0.0037005517738736755,1.0,2910,1.0,0,1.0,2910,2,1.4882466818627447e-22,2911,1.4882466818627447e-22,1
108,26.0,11.618256590687771,-9.314501460940553,-1.516077146872699,-8.958696,-11.7,3.141593,20.71476722532182,1.625515160306888,2493.747015438298,56,-12.075126666666668,1410,0.0008464060447515499,1.0,2911,1.0,0,1.0,2911,2,8.4640604475155e-304,2996,0.0,0
110,26.4,11.628495900384639,-9.445291202594301,-1.519304587500483,-9.097826,-11.7,3.141593,20.84860022350332,1.6222877196791041,1871.790905252801,56,-11.934040000000001,1938,0.0015487140344193216,1.0,2910,1.0,0,1.0,2911,2,0.0,2996,0.0,0
112,26.8,11.636751726216842,-9.571578063524175,-1.523538085737302,-9.236957,-11.7,3.141593,20.981942139054063,1.6180542214422842,1371.7124431433258,56,-12.224933333333334,1410,0.0024650728674922105,1.0,2910,1.0,0,1.0,2911,2,0.0,2988,0.0,0
114,27.2,11.645663665773629,-9.70192904757994,-1.5244705764863455,-9.376087,-11.7,3.141593,21.11649328332853,1.6171217306932413,2590.941869754732,56,-11.85962,1954,0.0006101048316160769,1.0,2910,1.0,0,1.0,2910,2,2.533054257974419e-221,2975,0.0,0
116,27.6,11.653438939842438,-9.831447746433245,-1.524278186436242,-9.515217,-11.7,3.141593,21.250964256328132,1.6173141207433448,2173.6883906714797,56,-12.193673333333333,2236,0.0008774756740388628,1.0,2910,1.0,0,1.0,2910,2,0.0,2998,0.0,0
118,28.0,11.660268948635924,-9.948182961586204,-1.5258555280411576,-9.654348,-11.7,3.141593,21.386485419609148,1.6157367791384287,1628.694002805871,56,-12.68566,1793,0.0013950203224261692,1.0,2910,1.0,0,1.0,2910,2,1.381443286780984e-270,2938,0.0,0
120,28.4,11.66639303390403,-10.063441077379352,-1.5276995783465828,-9.793478,-11.7,3.141593,21.52218366939104,1.6138927288330038,2557.5846400799305,56,-11.727613333333332,647,0.0005489080563288139,0.9999999926427501,2912,0.9999999926427501,1,0.99999999264275,2911,3,7.357250073867932e-09,2905,7.357250073867932e-09,1
122,28.8,11.688185509873588,-10.212243244322138,-1.4617263491477694,-9.932609,-11.7,3.141593,21.67192135926681,1.6798659580318172,847.9949510904149,56,-16.51025333333333,1583,0.004774030783738561,0.9999999999999998,2911,0.9999999999999998,0,0.9999999999999998,2911,3,8.84084338833664e-17,2892,8.84084338833664e-17,1
124,29.2,11.69954782575199,-10.33353606951539,-1.4738076143330747,-10.071739,-11.7,3.141593,21.814127388517694,1.667784692846512,2444.9042922862604,56,-15.462200000000001,167,0.0006039021258786856,0.9999999999999999,2910,0.9999999999999999,0,0.9999999999999999,2910,3,5.9001913863356386e-142,2954,0.0,0
126,29.6,11.710372434612065,-10.446451952414145,-1.48215622958591,-10.21087,-11.7,3.141593,21.95705473383539,1.659436077593677,1867.5453833224522,56,-16.10518,1864,0.0010816055261434361,1.0,2910,1.0,0,1.0,2910,3,1.1968432682432536e-282,2953,0.0,0
128,30.0,11.707468577341439,-10.562947091322076,-1.529762355697319,-10.35,-11.7,3.141593,22.086756424553105,1.6118299514822676,532.6116746789072,56,-19.96056666666667,2911,0.004848212609597284,1.0,2910,1.0,0,1.0,2910,3,0.0,2991,0.0,0
130,30.4,11.71049497097332,-10.682669134677155,-1.5389348123275532,-10.48913,-11.7,3.141593,22.222923096240077,1.6026574948520331,2384.206823933102,56,-10.836853333333334,872,0.0005884429231833222,1.0,2910,1.0,0,1.0,2910,3,5.400416927430664e-288,2989,0.0,0
132,30.8,11.703526181353435,-10.801546105504627,-1.5763302857654256,-10.628261,-11.7,3.141593,22.349853201168806,1.565262021414161,821.572445973482,56,-14.395406666666666,872,0.0031664766113677968,1.0,2911,1.0,0,1.0,2911,3,0.0,2989,0.0,0
134,31.2,11.712897605276407,-10.940602380846281,-1.5239751400086703,-10.767391,-11.7,3.141593,22.493111401504606,1.6176171671709165,662.4856108607908,56,-14.900360000000001,1448,0.004926149034771617,1.0000000000000002,2910,1.0000000000000002,0,1.0000000000000002,2910,3,2.9527191199579407e-99,2941,0.0,0
136,31.6,11.718515437985152,-11.059648572751021,-1.5283885391499874,-10.906522,-11.7,3.141593,22.634097486328223,1.6132037680295996,2331.747568010308,56,-9.497106666666667,143,0.0006642234091792508,1.0000000000000002,2910,1.0000000000000002,0,1.0000000000000002,2910,3,6.642234091792509e-304,2997,0.0,0
138,32.0,11.732891967439809,-11.177116809356408,-1.4918358314894868,-11.045652,-11.7,3.141593,22.784544588550506,1.6497564756901,1048.3266399371564,56,-12.051480000000002,852,0.0028095332239369856,1.0,2910,1.0,0,1.0,2910,3,0.0,2979,0.0,0
140,32.4,11.699466741936382,-11.295361846436329,-2.358199476416982,-11.172917,-11.675,2.312744,22.875534161326964,1.6122418307626047,1802.8520184540653,56,-10.98488,1071,0.0008946072612943135,0.9999999999999982,2910,0.9999999999999982,1,0.006961691210220158,307,4,1.2437859879688795e-115,2953,0.0,0
142,32.8,11.598998965203394,-11.389402748006328,-2.365356274102323,-11.264583,-11.575,2.312744,22.864335254267104,1.6050850330772637,1221.4862416346002,56,-11.553726666666666,1071,0.0016108691368264046,0.9999999999999999,2910,0.9999999999999999,0,0.9999999999999999,2910,4,1.9531450304178744e-240,2954,0.0,0
144,33.2,11.500002411261569,-11.458174633104676,-2.348147160872212,-11.35625,-11.475,2.312744,22.85625860416073,1.6222941463073746,718.0076505607607,56,-15.668466666666667,1839,0.02629944306119153,0.3118091411819151,240,0.9737005569388084,0,0.9737005569388084,2911,4,4.00868012120068e-49,2920,0.0,0
146,33.6,11.398402684866117,-11.557351384618341,-2.364000389355133,-11.447917,-11.375,2.312744,22.847047405968528,1.606440917824454,2116.473522324221,56,-12.23562,213,0.000690100291306982,0.9670346319431091,2837,0.9670346319431091,0,0.9670346319431091,2836,4,5.74778499458771e-88,2926,5.74778499458771e-88,1
148,34.0,11.298965673048233,-11.653265843142893,-2.368783329666729,-11.539583,-11.275,2.312744,22.841680991977842,1.6016579775128579,1395.9931498486612,56,-19.644473333333334,369,0.001378913602815776,0.9973535501322255,2837,0.9973535501322255,1,0.9973535501322254,2836,5,3.0027788662925145e-188,2916,4.7121562988058704e-107,2
150,34.4,11.192294527760788,-11.753099368187826,-2.374826112580372,-11.63125,-11.175,2.312744,22.830864716216478,1.5956151945992147,2304.846509152356,56,-11.459406666666666,108,0.0005913590496252021,0.999385319069303,2903,0.999385319069303,0,0.999385319069303,2903,5,1.818123103547198e-128,2945,1.818123103547198e-128,1
152,34.8,11.091513619372813,-11.820731061030584,3.136271382106971,-11.7,-11.065217,1.570796,22.80403241881732,1.5654753821069711,468.72223508544016,56,-22.00184666666666,2323,0.03036228835674103,0.4570096924204581,240,0.7850550961495251,0,0.7850550961495251,1290,5,0.0,2983,0.0,1
154,35.2,10.934360237820298,-11.827683032543248,3.139368044573005,-11.7,-10.926087,1.570796,22.65230978909917,1.568572044573005,2030.4249716935751,56,-13.114493333333332,278,0.0006916157586117663,0.9994782181591892,2821,0.9994782181591892,0,0.9994782181591892,2821,5,3.795700669376931e-151,2952,0.0,0
156,35.6,10.76154300208205,-11.835777725965102,3.1051909290999666,-11.7,-10.786957,1.570796,22.48601652026421,1.5343949290999666,929.2776130599703,56,-14.939253333333333,451,0.0036306036657933133,0.9995823873799916,2821,0.9995823873799916,0,0.9995823873799916,2821,5,0.0,2963,0.0,0
158,36.0,10.631107489693775,-11.851253240076163,3.0679752590344735,-11.7,-10.647826,1.570796,22.363510431915977,1.4971792590344735,734.4860139435073,56,-15.49094,2361,0.012394563329689821,0.4479159120942602,240,0.9876054366703086,0,0.9876054366703086,2909,5,1.3808564007361527e-67,2928,0.0,0
160,36.4,10.457401473427545,-11.841533842156414,3.087676211677902,-11.7,-10.508696,1.570796,22.197452483745366,1.5168802116779019,871.7959006645839,56,-15.84688,2399,0.012226875330790922,0.06546780126937915,36,0.9345321987292637,0,0.9345321987292637,2874,5,1.2226875330790922e-302,2997,0.0,0
162,36.8,-0.9183714274900209,11.860802196254504,-0.06910684789523337,-11.7,-10.369565,1.570796,24.70693708972992,1.6399028478952336,97.86289684965797,56,-20.57796666666667,2187,0.017300697792240156,0.9924964794433089,187,0.9924964794433089,1,0.007503520556690669,2724,6,6.549111629576211e-192,2973,0.0,0
164,37.2,-0.7791486698893714,11.853999602255255,-0.01303220439452246,-11.7,-10.230435,1.570796,24.637111143063596,1.5838282043945224,405.7464728973415,56,-17.27258666666667,1664,0.012647486661570341,0.9650707054346015,2888,0.9650707054346016,0,0.9650707054346016,2887,6,1.2647486661570342e-302,2999,0.0,0
166,37.6,-0.6473566617329216,11.857818305174261,0.04799522668555059,-11.7,-10.091304,1.570796,24.5748834123468,1.5228007733144495,394.26768241862123,56,-15.953066666666668,359,0.007780830241221388,0.9848033882492424,2810,0.9848033882492424,0,0.9848033882492424,2810,6,7.496123521454856e-35,2915,0.0,0
168,38.0,-0.5105906995734992,11.863196240822354,0.03842765322096028,-11.7,-9.952174,1.570796,24.517611205756335,1.5323683467790399,2624.3089478095076,56,-10.321060000000001,17,0.0004192167869864388,0.011339595828349036,45,0.9886604041716497,0,0.9886604041716497,2866,6,2.998113325028175e-60,2924,0.0,0
170,38.4,-0.3719228743975569,11.867688546377517,0.031185242515613755,-11.7,-9.813043,1.570796,24.46179575889077,1.5396107574843862,2387.160099376781,56,-10.128986666666668,24,0.00047519017401348847,0.9908866267977006,2866,0.9908866267977006,0,0.9908866267977006,2866,6,3.558357011420783e-101,2922,0.0,0
172,38.8,-0.22975825772837663,11.870337874273165,0.023223336848247376,-11.7,-9.673913,1.570796,24.407400340056096,1.5475726631517528,2013.0486760024085,56,-10.754426666666665,24,0.0005845719929637919,0.9930569980528552,2866,0.9930569980528552,0,0.9930569980528552,2866,6,3.367445518550543e-162,2924,0.0,0
174,39.2,-0.09234403477875913,11.872524859727926,0.018788013396270252,-11.7,-9.534783,1.570796,24.351807054264068,1.5520079866037297,1770.0638147369157,56,-10.748953333333333,24,0.0006785360814467348,0.994889094590695,2866,0.994889094590695,0,0.994889094590695,2866,6,1.2082837640525412e-203,2924,0.0,0
176,39.6,0.04468114533234048,11.874053010353492,0.017151177273342214,-11.7,-9.395652,1.570796,24.296869889617085,1.553644822726658,1574.1429243336752,56,-11.142840000000001,24,0.0007740718265635075,0.9961092724481228,2866,0.9961092724481228,0,0.9961092724481228,2866,6,1.7101420360256917e-240,2924,0.0,0
178,40.0,0.1808978300461482,11.875628297376554,0.014811150560224466,-11.7,-9.256522,1.570796,24.243009496325065,1.5559848494397757,2722.7804980304472,56,-8.369746666666668,5,0.00039248888326981165,0.9964013004017667,2898,0.9964013004017667,0,0.9964013004017667,2898,6,1.9564965438329784e-137,2968,0.0,0
180,40.4,0.18769308774424248,11.86791940355437,-0.022636490591378042,-11.7,-9.117391,1.570796,24.118468021040005,1.5934324905913781,456.62188266542057,56,-13.89010666666667,3,0.014210156683911275,0.04517648278586509,12,0.9548235134351043,0,0.9548235134351043,2898,6,1.6405967225735185e-251,2963,0.0,0
182,40.8,0.31403101401154043,11.86669907933821,-0.013581460749519539,-11.7,-8.978261,1.570796,24.059287227905042,1.5843774607495196,2626.0603975675003,56,-8.873646666666668,51,0.0004262962218786611,0.037556836584278074,129,0.9624330363337577,0,0.9624330363337577,2781,6,4.5198263481721697e-104,2956,0.0,0
184,41.2,0.4381537174510547,11.865935976743291,-0.010128530947573539,-11.7,-8.83913,1.570796,24.000719421920742,1.5809245309475737,2336.8336373994107,56,-8.505813333333334,51,0.0005061300880748228,0.03376286756258548,129,0.9662371324374144,0,0.9662371324374144,2781,6,1.2229026242288104e-205,2957,0.0,0
186,41.6,0.5073253852727518,11.879977721100573,0.045551035337325484,-11.7,-8.7,1.570796,23.928106403619164,1.5252449646626747,486.15928910966386,56,-15.918399999999998,1943,0.00581867714869547,0.9805552160115563,2781,0.9805552160115563,0,0.9805552160115563,2781,6,2.8050760589438834e-301,2951,0.0,0
188,42.0,8.625229325591125,-11.858771359161652,3.104694771057126,-11.7,-8.56087,1.570796,20.59104418218342,1.533898771057126,11.227295719562832,56,-18.55758,2992,0.2325597842907172,0.6954239493095242,57,0.6954239493095242,1,0.3045658533529976,2855,7,1.4320152563570997e-61,2937,1.4320152563570997e-61,1
190,42.4,8.491702733745097,-11.850249269047687,3.0710255367023302,-11.7,-8.421739,1.570796,20.480711461101507,1.5002295367023302,1049.464628327139,56,-12.019773333333333,2373,0.002158346714880398,0.9293803014461276,2021,0.9293803014461276,0,0.9293803014461276,2021,7,1.8023368870510057e-235,2989,1.8023368870510057e-235,1
192,42.8,8.352045415908279,-11.839636009296754,3.0582085845889155,-11.7,-8.282609,1.570796,20.365091860988862,1.4874125845889155,1856.8367402767371,56,-10.71994,158,0.0009291435333530442,0.9935168541938126,2704,0.9935168541938126,0,0.9935168541938126,2704,7,3.211674289649432e-212,2985,0.0,0
194,43.2,8.210840623459834,-11.830754177172098,3.0924207061101017,-11.7,-8.143478,1.570796,20.249384680517068,1.5216247061101016,1062.4314642086563,56,-12.528666666666666,677,0.0031072735283981193,0.9999894372396778,2704,0.9999894372396778,0,0.9999894372396778,2704,7,0.0,2999,0.0,0
196,43.6,8.074681805289345,-11.825877014018655,3.1084864909819707,-11.7,-8.004348,1.570796,20.14055919048495,1.5376904909819706,2298.867496960376,56,-10.781733333333335,1,0.0005214440456821146,0.9999999999999947,2910,0.9999999999999947,0,0.9999999999999947,2910,7,1.771533288332524e-97,2938,1.771533288332524e-97,2
198,44.0,7.93508025399263,-11.822960359615568,3.12354076321652,-11.7,-7.865217,1.570796,20.029980256638108,1.5527447632165199,1705.5586728898852,56,-11.950913333333336,11,0.0007340257832289702,1.0,2910,1.0,0,1.0,2910,7,3.6223635635506414e-195,2937,3.6223635635506414e-195,2
200,44.4,7.796798273502222,-11.821235578230716,3.1318636547571495,-11.7,-7.726087,1.570796,19.922233428896075,1.5610676547571494,1451.4865900169484,56,-12.869253333333335,20,0.0008972201155212414,0.9999999999999999,2911,0.9999999999999999,0,0.9999999999999999,2911,7,2.277611397315047e-286,2932,2.277611397315047e-286,2
202,44.8,7.6593858859375725,-11.820159379230216,3.134260045902133,-11.7,-7.586957,1.570796,19.816806611161123,1.563464045902133,2648.363375574017,56,-8.508973333333333,1,0.00041785508606118657,0.9997185051589479,2910,0.9997185051589479,0,0.9997185051589479,2910,7,1.3003362330426746e-94,2951,0.0,0
204,45.2,7.520637639614309,-11.819653120601341,3.1361919681734807,-11.7,-7.447826,1.570796,19.71156471835211,1.5653959681734806,2250.349411865273,56,-8.982873333333334,3,0.0005253147026838647,0.9997284901191154,2910,0.9997284901191154,0,0.9997284901191154,2910,7,2.0992055772984375e-183,2950,0.0,0
206,45.6,7.379597627391001,-11.826628654818684,-3.097617928084655,-11.7,-7.308696,1.570796,19.60721196643269,1.614771379094931,621.7141706343941,56,-13.588746666666669,1045,0.004264619596849396,0.9999991322172055,2910,0.9999991322172055,0,0.9999991322172055,2910,7,8.029786240891624e-271,2950,0.0,0
