scan_index,t,x,y,theta,true_x,true_y,true_theta,position_error_m,heading_error_rad,ess,beams,mean_log_likelihood,best_particle,best_particle_weight,candidate_cluster_mass,candidate_cluster_count,selected_cluster_mass,selected_switched,previous_cluster_mass,previous_cluster_count,pending_mean_candidate_mass,pending_mean_selected_mass,pending_count,hypothesis_switches,true_nearest_particle_weight,true_nearest_particle_rank,true_cluster_mass,true_cluster_count
170,38.4,-5.573833398755632,11.76130616942687,-3.1332710341173846,1.592308,-11.7,0.0,24.53133648463831,3.1332710341173846,3243.6353627290737,72,-13.714947916666667,1098,0.0008271831345053724,0.9997858839522962,5879,0.9997858839522962,0,0.9997858839522962,5879,0.9997858839522962,0.9997858839522962,0,3,2.491266766203689e-62,5890,2.491266766203689e-62,1
171,38.6,-4.624589499207653,11.237737546262213,3.111934770566331,1.661538,-11.7,0.0,23.783506946569126,3.111934770566331,391.8204799215881,72,-19.013046875,5920,0.031274752970984226,0.6432582415468423,480,0.6432582415468423,0,0.9687252470290159,5879,0.6432582415468423,0.9687252470290159,0,3,7.312421500596288e-200,5933,7.312421500596288e-200,1
172,38.8,-5.567078848737378,11.761436949133401,-3.1319575602675642,1.730769,-11.7,0.0,24.57025858515703,3.1319575602675642,4675.67224950053,72,-11.009744791666666,5660,0.0002547315383146094,0.9916841987769143,5694,0.9916841987769143,0,0.9749682607489142,5595,0.9916841987769143,0.9749682607489142,0,3,1.820144839317929e-123,5911,0.0,0
173,39.0,-5.5834690248764325,11.761416678385881,-3.132945876081837,1.8,-11.7,0.0,24.595806296971702,3.132945876081837,2711.2987757836077,72,-12.96959375,3761,0.0009332148739846646,0.9952660128788549,5694,0.9952660128788549,0,0.9952660128788549,5694,0.9952660128788549,0.9952660128788549,0,3,1.0406883115980395e-241,5909,0.0,0
174,39.2,-5.592860463121141,11.761467713534266,-3.1325776612948424,1.869231,-11.7,0.0,24.61957100107953,3.1325776612948424,3248.680573416256,72,-14.5878125,3940,0.0009632417489988166,0.9966464307456311,5855,0.9966464307456311,0,0.9966464307456311,5855,0.9966464307456311,0.9966464307456311,0,3,3.514243476906398e-112,5895,3.514243476906398e-112,1
175,39.4,-5.602541811976543,11.761589534727161,-3.1334743543407493,1.938462,-11.7,0.0,24.643719727108238,3.1334743543407493,3228.4311853699264,72,-14.583916666666667,3735,0.0009383856914677274,0.9969414648474137,5861,0.9969414648474137,0,0.9969414648474137,5861,0.9969414648474137,0.9969414648474137,0,3,9.383856914677275e-304,5987,0.0,0
176,39.6,-5.52437984640809,11.762607301967671,-3.1112492961521845,2.007692,-11.7,0.0,24.641957059166387,3.1112492961521845,45.55310527280086,72,-21.59453125,5985,0.06083266497529174,0.48028339017554195,19,0.5197166098244277,0,0.5197166098244277,5862,0.48028339017554195,0.5197166098244277,1,3,6.083266497529174e-302,5994,0.0,0
177,39.8,-5.591662928467805,11.761096655132997,-3.1272531163226764,2.076923,-11.7,0.0,24.682590350362076,3.1272531163226764,2952.150316604657,72,-14.931859375,5,0.00048000673123789646,0.8172571125706621,3058,0.8172571125706621,0,0.8172571125706621,3058,0.8172571125706621,0.8172571125706621,0,3,1.141648995288152e-152,5913,0.0,0
178,40.0,-5.661314146333915,11.760347063899536,-3.1345911614907007,2.146154,-11.7,0.0,24.725380547418034,3.1345911614907007,4334.680845542982,72,-13.20675,1,0.0002785029791910495,0.9416502018239292,4802,0.9416502018239292,0,0.9416502018239293,4801,0.9416502018239292,0.9416502018239293,0,3,2.7854550928565827e-304,5955,0.0,0
179,40.2,-5.724722059017658,11.759922655738759,-3.1370389105889953,2.215385,-11.7,0.0,24.76718133179282,3.1370389105889953,3220.4952345355055,72,-13.917875,6,0.000403141163501525,0.9867136482491443,4802,0.9867136482491443,0,0.9867136482491443,4801,0.9867136482491443,0.9867136482491443,0,3,3.754839166139735e-153,5887,0.0,0
180,40.4,-5.59875618869563,11.76255294029912,-3.116906166760731,2.284615,-11.7,0.0,24.751544028102472,3.116906166760731,50.59064456420537,72,-22.576557291666667,5950,0.02947679096382288,0.9632146360374831,77,0.03678536396251676,0,0.03678536396251676,5804,0.9632146360374831,0.03678536396251676,1,3,1.692225469692305e-17,5882,1.692225469692305e-17,1
181,40.6,-5.663154784201746,11.761250156136466,-3.128321778548893,2.353846,-11.7,0.0,24.793195850125993,3.128321778548893,3592.9422589724795,72,-14.111229166666666,3,0.0007485735206077357,0.10543501832583076,220,0.10543501832583076,0,0.10543501832583076,220,0.10543501832583076,0.10543501832583076,0,3,7.159933836916861e-289,5954,0.0,0
182,40.8,-5.727765049572136,11.760256398898958,-3.135089041146572,2.423077,-11.7,0.0,24.835858278286917,3.135089041146572,1099.2466890254611,72,-15.004572916666667,8,0.003034159175897686,0.29835242182558863,220,0.29835242182558863,0,0.29835242182558863,220,0.29835242182558863,0.29835242182558863,0,3,0.0,5926,0.0,1
183,41.0,-5.649200742455707,11.763278630355433,-3.118795574236073,2.492308,-11.7,0.0,24.83565196827288,3.118795574236073,2708.877750862672,72,-17.140260416666667,2051,0.00052518813207436,0.9998310444372964,4123,0.0001667410665922534,0,0.0001667410665922534,1759,0.9998310444372964,0.0001667410665922534,1,3,5.2518813207436005e-304,5994,0.0,0
184,41.2,-5.723094560480167,11.771279052381301,-3.110218389378897,2.561538,-11.7,0.0,24.890481654980512,3.110218389378897,3581.0329573334557,72,-14.772104166666667,5134,0.0005753268488052954,0.9999374359662454,5880,6.256389233955751e-05,0,6.256389233955751e-05,1,0.9998842402017709,0.00011465247946590545,2,3,3.905808120360679e-21,5882,0.0,0
185,41.4,-5.742646526513313,11.770311186918027,-3.1239011602308753,2.630769,-11.7,0.0,24.919261521771137,3.1239011602308753,1890.4676127629648,72,-15.560739583333334,5309,0.0014563889945486404,0.9999999901721407,5880,9.82785438926168e-09,0,9.82785438926168e-09,1,0.9999228235252274,7.643826226206672e-05,3,3,1.1531740102771952e-36,5883,0.0,0
186,41.6,-5.7604893171989735,11.350266184436125,-2.5137243146802923,2.7,-11.7,0.0,24.553913143525566,2.5137243146802923,3921.484486374982,72,-12.928515625,5607,0.0004436425940546912,0.9999999999999869,5880,1.8148488289618247e-91,0,1.8148488289618247e-91,1,0.9999421176439174,5.7328696696550044e-05,4,3,1.659050808764018e-182,5930,1.659050808764018e-182,2
187,41.8,-5.7986983537138075,11.320983393375986,-2.4489257182285926,2.769231,-11.7,0.0,24.563694547203674,2.4489257182285926,2259.4498492373564,72,-14.478822916666667,3582,0.0011732873671820533,1.0,5880,9.775419146832439e-180,0,9.775419146832439e-180,1,0.9999536941151339,4.5862957357240035e-05,5,3,0.0,5945,0.0,2
188,42.0,-5.7986983537138075,11.320983393375986,-2.4489257182285926,2.838462,-11.7,0.0,24.587928244849312,2.4489257182285926,1931.5619466506419,72,-16.999088541666666,392,0.0010581814070010774,1.0,5881,0.0,0,0.0,0,0.9999614117626116,3.821913113103336e-05,6,3,1.0581814070010776e-303,5997,1.0581814070010776e-303,1
189,42.2,-6.024111063631218,11.893924332902827,-2.8735949380175008,2.907692,-11.7,0.0,25.227968039345463,2.8735949380175008,2853.330954785706,72,-14.67521875,3139,0.000583928922985343,0.9999999999970213,5880,2.5672010532347668e-27,0,2.5672010532347668e-27,1,0.9999669243675272,3.2759255255171454e-05,7,3,6.688204000958007e-233,5944,0.0,0
190,42.4,-6.024111063631218,11.893924332902827,-2.8735949380175008,2.976923,-11.7,0.0,25.25256184313571,2.8735949380175008,4018.8300181187974,72,-12.984723958333333,2024,0.0004066690958770728,0.9999999999999993,5880,0.0,0,0.0,0,0.9999710588215862,2.8664348348275022e-05,8,3,6.460830457691736e-200,5933,0.0,0
191,42.6,-6.024111063631218,11.893924332902827,-2.8735949380175008,3.046154,-11.7,0.0,25.277321332595214,2.8735949380175008,1971.0813689671427,72,-15.623953125,4670,0.001509888007899792,1.0,5880,0.0,0,0.0,0,0.9999742745080766,2.547942075402224e-05,9,3,0.0,5994,0.0,0
192,42.8,11.6681832195589,2.4156833738499754,1.5647468653680079,3.115385,-11.7,0.0,16.504631910323674,1.5647468653680079,3288.612941312894,72,-13.412989583333333,179,0.0004915323216700509,0.9999979108584259,5882,0.9999979108584259,1,0.0,0,0.9999766381431116,2.2931478678620018e-05,10,4,2.043996900888515e-269,5958,0.0,0
193,43.0,11.607874217057882,2.5429994876955,1.576898815180269,3.184615,-11.7,0.0,16.547336046755223,1.576898815180269,3961.7251116297566,72,-14.711036458333334,1190,0.0007968944099698101,0.17059659121239829,480,0.17059659121239829,0,0.9992031055900301,5880,0.17059659121239829,0.9992031055900301,0,4,5.228307928985882e-119,5898,0.0,0
194,43.2,11.669849611950356,2.556569899865532,1.5966678399615675,3.253846,-11.7,0.0,16.55532851096931,1.5966678399615675,1279.1274662827238,72,-18.734692708333334,4785,0.0025092414125596073,0.9989539925568995,5880,0.9989539925568995,0,0.9989539925568995,5880,0.9989539925568995,0.9989539925568995,0,4,7.412232559681678e-231,5898,0.0,0
195,43.4,11.318605170282035,2.851069085984097,1.5922362992061985,3.323077,-11.7,0.0,16.603074482361862,1.5922362992061985,2771.1083048848036,72,-14.587755208333334,1007,0.001196445823488634,0.23850109027290134,480,0.23850109027290134,0,0.9941166074694661,5874,0.23850109027290134,0.9941166074694661,0,4,6.234165707633174e-158,5916,4.2180373063261633e-106,2
196,43.6,11.669183640125105,2.69933513703168,1.5765107798691935,3.392308,-11.7,0.0,16.60865806592006,1.5765107798691935,3609.0509897431934,72,-14.352791666666667,944,0.0012081298565601996,0.02427096034584419,39,0.9756433304064334,0,0.9756433304064334,5844,0.02427096034584419,0.9756433304064334,1,4,9.241414953974331e-72,5888,9.241414953974331e-72,1
197,43.8,11.669264953125246,2.7710615469749325,1.5680813550959356,3.461538,-11.7,0.0,16.6366584395243,1.5680813550959356,1442.6349240455522,72,-14.98053125,944,0.005668888269750601,0.08829960231179518,40,0.9116817733119988,0,0.9116817733119988,5844,0.056285281328819686,0.9436625518592161,2,4,8.19734559852478e-136,5888,8.19734559852478e-136,1
198,44.0,11.670419966345971,2.8426122261795617,1.5356148904081914,3.530769,-11.7,0.0,16.66557794422276,1.5356148904081914,91.3356128182421,72,-20.266697916666665,893,0.03218364087817416,0.9199790215410096,516,0.07998598860745604,0,0.07998598860745604,5365,0.344183194732883,0.6557703641086294,3,4,3.5747021333055246e-149,5918,3.5747021333055246e-149,2
199,44.2,11.671925490375244,2.888544209348714,1.559870056418265,3.6,-11.7,0.0,16.672780310142983,1.559870056418265,2756.6644464397373,72,-14.373984375,76,0.0005062294520906352,0.9731731524987636,5412,0.026826843249849488,0,0.026826843249849488,470,0.5014306841743531,0.49853448389393445,4,4,5.062294520906353e-304,5970,0.0,0
200,44.4,11.673573377256108,2.9514366424648766,1.5681346620784553,3.669231,-11.7,0.0,16.69533146063595,1.5681346620784553,4205.515222701064,72,-12.850052083333333,21,0.00028715081793288696,0.9922465687519283,5726,0.007753431248071747,0,0.007753431248071747,155,0.5995938610898681,0.40037827336476195,5,4,2.7297720451445783e-173,5921,2.7297720451445783e-173,1
201,44.6,11.673280083391587,3.015338384568007,1.551932836143002,3.738462,-11.7,0.0,16.71832891735471,1.551932836143002,2481.9168182348917,72,-14.656442708333334,346,0.0008211966156124045,0.9994478607241071,5725,0.0005521392758929744,0,0.0005521392758929744,155,0.6662361943622414,0.3337405843499504,6,4,0.0,5936,0.0,1
202,44.8,11.660910910401912,3.190319306099868,1.5714218367212303,3.807692,-11.7,0.0,16.834329695366687,1.5714218367212303,4198.399947792127,72,-13.345411458333333,0,0.00028687957074106864,0.9998530382035462,5877,0.00012743939666179648,0,0.00012743939666179648,4,0.7138957434824277,0.2860815636423378,7,4,1.0614673637177327e-57,5885,0.0,0
203,45.0,11.665184859962949,3.245735558769168,1.5457420870997403,3.876923,-11.7,0.0,16.853249959340502,1.5457420870997403,1566.6264653170447,72,-15.501895833333334,3004,0.0020212565696372605,0.9999986748267546,5877,1.325062389090798e-06,0,1.325062389090798e-06,4,0.7496586099004685,0.2503215338198442,8,4,8.086849627218948e-109,5885,0.0,0
204,45.2,11.665184859962949,3.245735558769168,1.5457420870997403,3.946154,-11.7,0.0,16.821368814984037,1.5457420870997403,61.44589856685076,72,-20.310838541666666,549,0.04514826822409122,1.0,5880,0.0,0,0.0,0,0.7774743199115276,0.22250803006208372,9,4,4.514826822409123e-302,5983,0.0,0
205,45.4,-3.7204325201898714,11.757328443609413,-3.133553392361273,4.015385,-11.7,0.0,24.699982397099877,3.133553392361273,3689.9260012018026,72,-13.265520833333333,3,0.00036045624169622016,0.9999999999999911,5881,0.9999999999999911,1,0.0,0,0.7997268879203739,0.20025722705587534,10,5,3.604562416962202e-304,5987,0.0,0
206,45.6,-3.7793113298723338,11.758579226849035,3.103187509055739,4.084615,-11.7,0.0,24.741590018913747,3.103187509055739,685.2625314347176,72,-19.077979166666665,5951,0.004232991495896132,0.9999999999999999,5881,0.9999999999999999,0,0.9999999999999999,5881,0.9999999999999999,0.9999999999999999,0,5,0.0,5955,0.0,0
207,45.8,-3.851766674790036,11.7605030882551,3.124643324643536,4.153846,-11.7,0.0,24.78880875420975,3.124643324643536,3975.8184659248545,72,-14.061114583333334,7,0.00031485676438395237,0.9999733345739878,5881,0.9999733345739878,0,0.9999733345739878,5881,0.9999733345739878,0.9999733345739878,0,5,1.6404199610792708e-54,5887,1.6404199610792708e-54,3
208,46.0,-3.9176758246864,11.761289709917651,3.1254189452776107,4.223077,-11.7,0.0,24.833525150596873,3.1254189452776107,2825.2015040982706,72,-14.08434375,231,0.0005941512016364612,0.9999974947617616,5880,0.9999974947617616,0,0.9999974947617616,5880,0.9999974947617616,0.9999974947617616,0,5,4.926177442024022e-108,5887,4.926177442024022e-108,3
209,46.2,-3.988880018348027,11.76087353775117,-3.1038714882365217,4.292308,-11.7,0.0,24.879522948593365,3.1038714882365217,807.5499192917212,72,-17.596322916666665,600,0.0026669329979322554,0.9999925056993435,5881,0.9999925056993435,0,0.9999925056993435,5881,0.9999925056993435,0.9999925056993435,0,5,6.317758742450922e-61,5890,6.317758742450922e-61,1
210,46.4,-4.058552885597398,11.7589237837126,-3.122850830657045,4.361538,-11.7,0.0,24.92426599945838,3.122850830657045,3786.087905130352,72,-13.831432291666667,8,0.00034000440715211024,0.9999999652140399,5880,0.9999999652140399,0,0.9999999652140399,5880,0.9999999652140399,0.9999999652140399,0,5,3.4000440715211023e-304,5997,0.0,0
211,46.6,-4.1297358804835635,11.757882627981541,-3.1294740833694656,4.430769,-11.7,0.0,24.97107328884646,3.1294740833694656,2959.5067935397965,72,-13.686083333333332,36,0.0004591924606213132,0.9999999998871307,5880,0.9999999998871307,0,0.9999999998871307,5880,0.9999999998871307,0.9999999998871307,0,5,0.0,5933,0.0,0
212,46.8,-4.193964540016404,11.756568555863742,-3.092863780844017,4.5,-11.7,0.0,25.015907495811504,3.092863780844017,1765.3631716314544,72,-16.65447916666667,377,0.0012113139028785802,0.9999999976580914,5881,0.9999999976580914,0,0.9999999976580914,5881,0.9999999976580914,0.9999999976580914,0,5,1.2113139028785802e-303,5967,1.2113139028785802e-303,1
213,47.0,-4.267708709852235,11.753917540651521,-3.079252552512236,4.569231,-11.7,0.0,25.063474448672203,3.079252552512236,3370.011094161702,72,-13.474895833333333,5393,0.0006161893689455348,0.9999999847864451,5880,0.9999999847864451,0,0.9999999847864451,5880,0.9999999847864451,0.9999999847864451,0,5,1.2956265191975942e-114,5903,1.4332002961049022e-66,2
214,47.2,-4.338420539469641,11.750657431490508,-3.111568535848694,4.638462,-11.7,0.0,25.11011258629789,3.111568535848694,1643.729772124215,72,-14.15046875,5395,0.0018806042432033933,0.9999999999722398,5880,0.9999999999722398,0,0.9999999999722398,5880,0.9999999999722398,0.9999999999722398,0,5,2.7616384580570585e-229,5902,5.072862329792988e-133,2
215,47.4,-4.40587520705124,11.749030625013951,-3.1272821415321235,4.707692,-11.7,0.0,25.157784967883835,3.1272821415321235,4320.383997427836,72,-12.945432291666666,1,0.00027848228352597617,0.9999999999979967,5883,0.9999999999979967,0,0.9999999999979967,5883,0.9999999999979967,0.9999999999979967,0,5,2.7848228352597617e-304,5989,2.7848228352597617e-304,1
216,47.6,-4.47390301784406,11.748010089954747,-3.116863315576672,4.776923,-11.7,0.0,25.20688317089283,3.116863315576672,2894.029633255308,72,-13.790494791666667,30,0.0006352058720851948,1.0,5883,1.0,0,1.0,5883,1.0,1.0,0,5,0.0,5992,0.0,0
217,47.8,-4.537391194772017,11.746604797031436,-3.1138551229476974,4.846154,-11.7,0.0,25.254587641268397,3.1138551229476974,4160.507711281533,72,-12.5724375,1354,0.00040029573853109403,0.9999999999866841,5882,0.9999999999866841,0,0.9999999999866841,5882,0.9999999999866841,0.9999999999866841,0,5,4.515228311116897e-244,5950,0.0,0
218,48.0,-4.591134610546439,11.74591407430447,3.113007013042727,4.915385,-11.7,0.0,25.29989727025334,3.113007013042727,574.2713546101684,72,-19.328765625,3846,0.007398888339764742,1.0,5882,1.0,0,1.0,5882,1.0,1.0,0,5,0.0,5964,0.0,0
219,48.2,-4.6612704808861976,11.74776551106148,3.11999864164522,4.984615,-11.7,0.0,25.354305633799072,3.11999864164522,4331.721630721035,72,-12.974083333333333,101,0.00031250082390919576,0.999999978701918,5880,0.999999978701918,0,0.999999978701918,5880,0.999999978701918,0.999999978701918,0,5,9.87778058752326e-14,5882,9.87778058752326e-14,3
220,48.4,-4.727032360130807,11.74936197593058,3.0951872946800756,5.053846,-11.7,0.0,25.40744297590558,3.0951872946800756,1949.070470845447,72,-15.406010416666666,8,0.0015813396145278958,0.999999999999468,5880,0.999999999999468,0,0.999999999999468,5880,0.999999999999468,0.999999999999468,0,5,5.577882912185412e-24,5882,1.1931533090181432e-189,2
221,48.6,-4.786266682787215,11.751326666148014,3.1015878039931133,5.123077,-11.7,0.0,25.458982984910843,3.1015878039931133,544.1153585649461,72,-17.007927083333332,5105,0.019771249711392862,0.9999999773703472,5881,0.9999999773703472,0,0.9999999773703472,5881,0.9999999773703472,0.9999999773703472,0,5,8.444999564211021e-10,5882,0.0,0
222,48.8,-4.845099817946789,11.752862152711188,3.1178055074592597,5.192308,-11.7,0.0,25.510513496553774,3.1178055074592597,2349.3985740190224,72,-14.354859375,10,0.0006862325694280456,0.9999958461766256,5880,0.9999958461766256,0,0.9999958461766256,5880,0.9999958461766256,0.9999958461766256,0,5,4.615638107455426e-44,5884,4.615638107455426e-44,1
223,49.0,-4.864972922063856,11.752004084781712,-3.14026975960499,5.261538,-11.7,0.0,25.544915718148236,3.14026975960499,3072.970464306636,72,-15.660005208333333,590,0.0005051405543507528,0.9999999999999827,5880,0.9999999999999827,0,0.9999999999999827,5880,0.9999999999999827,0.9999999999999827,0,5,1.7665625179650608e-302,5952,1.7665625179650608e-302,1
224,49.2,-4.936861763128703,11.752138247043366,3.1394894962736073,5.330769,-11.7,0.0,25.601309143213385,3.1394894962736073,5008.903892688647,72,-13.601140625,7,0.00022661170993974907,1.0,5880,1.0,0,1.0,5880,1.0,1.0,0,5,3.5508512615159068e-214,5932,3.5508512615159068e-214,1
225,49.4,-5.007495800553567,11.752303671640767,3.139727309886416,5.4,-11.7,0.0,25.657874353605273,3.139727309886416,4078.336872904886,72,-13.998208333333332,10,0.00030139108635672497,1.0,5880,1.0,0,1.0,5880,1.0,1.0,0,5,0.0,5928,0.0,0
226,49.6,-5.077485061944041,11.752120752254122,3.141038018455045,5.469231,-11.7,0.0,25.71449372376553,3.141038018455045,3259.425851868114,72,-14.78853125,43,0.0004110498651514966,1.0,5880,1.0,0,1.0,5880,1.0,1.0,0,5,0.0,5931,0.0,0
227,49.8,-5.148678543218054,11.752135557501425,3.1395809510985626,5.538462,-11.7,0.0,25.772420049306927,3.1395809510985626,5012.712354533785,72,-11.799052083333333,0,0.00022695297461597407,0.9999999999717162,5880,0.9999999999717162,0,0.9999999999717162,5880,0.9999999999717162,0.9999999999717162,0,5,2.269529746159741e-304,5973,0.0,0
228,50.0,-5.004332049433181,11.75104291557576,-3.093812535185859,5.607692,-11.7,0.0,25.74036651358959,3.093812535185859,252.94628255442984,72,-18.38864583333333,3027,0.019720752799517547,0.9999999999994018,5880,0.9999999999994018,0,0.9999999999994018,5880,0.9999999999994018,0.9999999999994018,0,5,0.0,5960,0.0,0
229,50.2,-5.081519507202884,11.748802011371966,-3.1176341864221584,5.676923,-11.7,0.0,25.799038760180814,3.1176341864221584,2879.480465853853,72,-13.160755208333333,0,0.0004724298951941916,0.9999999999999999,5881,0.9999999999999999,0,0.9999999999999999,5880,0.9999999999999999,0.9999999999999999,0,5,2.030834526734703e-86,5894,0.0,0
230,50.4,-5.153250919726897,11.747975569070872,-3.1343214273777034,5.746154,-11.7,0.0,25.85738938663204,3.1343214273777034,4150.769015373062,72,-13.551015625,22,0.00028929523489689926,0.9999867850653417,5880,0.9999867850653417,0,0.9999867850653417,5880,0.9999867850653417,0.9999867850653417,0,5,2.8929523489690627e-304,5956,1.0870320927378184e-150,1
231,50.6,-5.219800353525137,11.74768045972889,3.1410889953784698,5.815385,-11.7,0.0,25.914649037334225,3.1410889953784698,3266.6746702532405,72,-14.306640625,22,0.0003937870962203833,0.9999994522330441,5880,0.9999994522330441,0,0.9999994522330441,5880,0.9999994522330441,0.9999994522330441,0,5,0.0,5967,4.2551548663116223e-283,1
232,50.8,-5.2871267922907546,11.747755298910736,3.139235526717356,5.884615,-11.7,0.0,25.973160054779864,3.139235526717356,5015.884813136315,72,-13.85359375,1,0.0002298009714472858,0.9999999999940465,5881,0.9999999999940465,0,0.9999999999940465,5881,0.9999999999940465,0.9999999999940465,0,5,9.636787162924549e-266,5942,0.0,0
233,51.0,-4.971517829738391,11.750314262606622,-3.0899731153477963,5.953846,-11.7,0.0,25.870462188124268,3.0899731153477963,78.97673372514585,72,-27.387364583333333,3296,0.04284223329827654,0.9999999999999596,5881,0.9999999999999596,0,0.9999999999999596,5881,0.9999999999999596,0.9999999999999596,0,5,0.0,5921,0.0,0
234,51.2,-5.034417310600363,11.747615851146296,-3.1155291915271324,6.023077,-11.7,0.0,25.924098239512332,3.1155291915271324,3066.253984393293,72,-12.8481875,0,0.0004407171771357096,0.9999997405254475,5881,0.9999997405254475,0,0.9999997405254475,5881,0.9999997405254475,0.9999997405254475,0,5,4.925188851988579e-267,5958,0.0,0
235,51.4,-5.100641452597534,11.746499172372442,-3.131264165016613,6.092308,-11.7,0.0,25.98115549563693,3.131264165016613,4484.096855483159,72,-13.195447916666666,19,0.00026076494543442825,0.999999998006036,5882,0.999999998006036,0,0.999999998006036,5882,0.999999998006036,0.999999998006036,0,5,8.078477726783338e-303,5956,0.0,0
236,51.6,-5.063557978401772,11.746758949960531,-3.133066526679224,6.161538,-11.7,0.0,25.995255047448293,3.133066526679224,2290.8253701053222,72,-15.059958333333332,1910,0.0009295297632833063,0.9999999999999979,5882,0.9999999999999979,0,0.9999999999999979,5882,0.9999999999999979,0.9999999999999979,0,5,0.0,5945,0.0,0
237,51.8,-5.130576594621953,11.746601061754536,3.1409817755392844,6.230769,-11.7,0.0,26.054237180725604,3.1409817755392844,4941.328927303379,72,-12.823,19,0.00023370755928244828,0.9999999999566382,5881,0.9999999999566382,0,0.9999999999566382,5881,0.9999999999566382,0.9999999999566382,0,5,1.63034504275167e-179,5923,0.0,0
238,52.0,-5.198750956417976,11.746814462048658,3.1401033876418776,6.3,-11.7,0.0,26.114639227365508,3.1401033876418776,4067.6573926088977,72,-12.9695,34,0.00031094738439370475,1.0,5881,1.0,0,1.0,5881,1.0,1.0,0,5,1.3863421192205158e-221,5900,0.0,0
239,52.2,-5.2683510067693256,11.746890610619843,3.1385933667733945,6.369231,-11.7,0.0,26.176134058921956,3.1385933667733945,3269.6202442909134,72,-13.956713541666666,34,0.00041810957298904565,1.0,5881,1.0,0,1.0,5881,1.0,1.0,0,5,0.0,5947,0.0,0
240,52.4,-5.17291459877651,11.747297088472619,-3.099592016558525,6.438462,-11.7,0.0,26.164858250594655,3.099592016558525,360.5919595401713,72,-18.804489583333332,3789,0.015929354066687513,0.9999999818952521,5880,0.9999999818952521,0,0.9999999818952521,5880,0.9999999818952521,0.9999999818952521,0,5,1.0959932806901905e-191,5936,1.0959932806901905e-191,1
241,52.6,-5.236448487755466,11.745547778855078,-3.1216526572354963,6.507692,-11.7,0.0,26.22248169885363,3.1216526572354963,3720.335807422925,72,-12.989088541666666,4,0.0003432458961278337,0.9999999999999998,5880,0.9999999999999998,0,0.9999999999999998,5880,0.9999999999999998,0.9999999999999998,0,5,3.042049763043263e-54,5884,3.042049763043263e-54,2
242,52.8,-5.191056692024109,11.746059103847312,-3.1274878666776678,6.576923,-11.7,0.0,26.233624102151673,3.1274878666776678,1217.9850261432202,72,-16.020536458333332,4608,0.002949055055636711,1.0,5881,1.0,0,1.0,5880,1.0,1.0,0,5,1.6972331686286956e-106,5885,1.6972331686286956e-106,2
243,53.0,-5.258456210845441,11.745398795906334,-3.137066960538995,6.646154,-11.7,0.0,26.29460912375865,3.137066960538995,4792.67449658503,72,-11.729072916666667,8,0.00023872296202198537,0.9999999686389103,5880,0.9999999686389103,0,0.9999999686389103,5880,0.9999999686389103,0.9999999686389103,0,5,2.387229620219854e-304,5965,0.0,0
244,53.2,-5.328982109530132,11.745312597282082,3.140995722388679,6.715385,-11.7,0.0,26.358100497824292,3.140995722388679,3875.300336745611,72,-12.279083333333332,10,0.00031681966484898666,0.9999999999951749,5880,0.9999999999951749,0,0.9999999999951749,5880,0.9999999999951749,0.9999999999951749,0,5,8.357477416716219e-48,5884,0.0,0
245,53.4,-5.396544548647988,11.747457671750443,3.1002347158835937,6.784615,-11.7,0.0,26.42279166208875,3.1002347158835937,1265.5862628235006,72,-18.218302083333334,3704,0.0017680340373839652,1.0,5880,1.0,0,1.0,5880,1.0,1.0,0,5,7.671205666944219e-63,5884,0.0,0
246,53.6,-5.286776436338606,11.74833564194319,-3.121133178043022,6.853846,-11.7,0.0,26.404907830154446,3.121133178043022,79.8850630033067,72,-23.429380208333335,4266,0.06869406311731717,0.9999959413212988,5881,0.9999959413212988,0,0.9999959413212988,5881,0.9999959413212988,0.9999959413212988,0,5,4.271153221022452e-176,5920,0.0,0
247,53.8,-5.2658532667540054,11.746915132567192,-3.1194259095234598,6.923077,-11.7,0.0,26.425893556918755,3.1194259095234598,1885.7015128108878,72,-13.812520833333334,3196,0.002327674971525309,0.9998686796285936,5881,0.9998686796285936,0,0.9998686796285936,5881,0.9998686796285936,0.9998686796285936,0,5,2.8891727161000314e-60,5894,0.0,0
248,54.0,-5.334234434264076,11.745978480215754,-3.133199280690448,6.992308,-11.7,0.0,26.48881943912286,3.133199280690448,4443.89640631097,72,-13.211166666666667,9,0.0002614156949297388,0.9999947532340305,5880,0.9999947532340305,0,0.9999947532340305,5880,0.9999947532340305,0.9999947532340305,0,5,4.713238074184388e-203,5935,0.0,0
249,54.2,-5.401731208847483,11.745655714143616,3.14119074817094,7.061538,-11.7,0.0,26.552435881447128,3.14119074817094,3580.0634871633947,72,-13.65534375,10,0.0003424406336082732,0.9999998032713764,5880,0.9999998032713764,0,0.9999998032713764,5880,0.9999998032713764,0.9999998032713764,0,5,0.0,5976,0.0,0
250,54.4,-5.471335427999831,11.745782940919154,3.1349648491388313,7.130769,-11.7,0.0,26.617997177227824,3.1349648491388313,2959.7965762805343,72,-14.272234375,10,0.0004366502546862357,0.9999999962151502,5880,0.9999999962151502,0,0.9999999962151502,5880,0.9999999962151502,0.9999999962151502,0,5,0.0,5905,0.0,0
