t,x,y,theta
15.415,7.138280,7.469010,-2.971813
15.519,7.106710,7.467058,-2.973424
15.616,7.086894,7.465181,-2.974864
15.719,7.053418,7.463097,-2.977368
15.816,7.024030,7.460637,-2.978342
15.919,6.990358,7.459375,-2.980729
16.016,6.970513,7.457936,-2.982028
16.119,6.951538,7.456021,-2.983350
16.216,6.931200,7.454019,-2.984546
16.319,6.911334,7.452639,-2.985902
16.416,6.891462,7.451256,-2.987277
16.519,6.872466,7.449864,-2.988409
16.616,6.852585,7.448704,-2.989706
16.719,6.832214,7.446942,-2.990873
16.816,6.812331,7.446200,-2.991965
16.920,6.793313,7.444952,-2.993075
17.017,6.773422,7.444321,-2.994127
17.120,6.753035,7.442889,-2.995146
17.216,6.733143,7.442460,-2.996064
17.319,6.714115,7.441559,-2.996999
17.416,6.694220,7.441299,-2.997849
17.519,6.674322,7.441052,-2.998690
17.616,6.653930,7.440121,-2.999411
17.720,6.634898,7.439538,-3.000143
17.817,6.615008,7.439712,-3.000699
17.919,6.595114,7.439852,-3.001272
18.016,6.575593,7.438769,-3.001727
18.119,6.555703,7.439019,-3.002170
18.216,6.535821,7.439502,-3.002484
18.320,6.515934,7.439883,-3.002853
18.417,6.496922,7.439966,-3.003060
18.520,6.476546,7.439818,-3.003203
18.616,6.456676,7.440544,-3.003288
18.720,6.436807,7.441330,-3.003335
18.817,6.416939,7.442088,-3.003363
18.920,6.397445,7.441665,-3.003263
19.017,6.377594,7.442673,-3.003043
19.120,6.357749,7.443703,-3.002768
19.217,6.337913,7.444817,-3.002384
19.321,6.313040,7.444537,-2.999377
19.417,6.292716,7.444773,-2.998983
19.520,6.266640,7.440751,-2.997190
19.617,6.247600,7.437215,-2.998027
19.721,6.227686,7.434225,-2.998897
19.818,6.207272,7.430428,-2.999740
19.920,6.182606,7.426542,-2.998060
20.018,6.158944,7.422692,-2.996477
20.121,6.136678,7.418373,-2.994946
20.217,6.113674,7.414583,-2.993504
20.321,6.090938,7.409988,-2.992189
20.418,6.070468,7.405828,-2.990969
20.520,6.049023,7.402159,-2.989626
20.618,6.028361,7.398571,-2.988567
20.721,6.007504,7.394173,-2.987579
20.817,5.988481,7.391090,-2.988605
20.921,5.968458,7.387651,-2.987651
21.018,5.947898,7.384196,-2.986637
21.121,5.927516,7.380858,-2.987673
21.218,5.908490,7.377971,-2.988716
21.321,5.888598,7.375605,-2.989608
21.418,5.869034,7.372367,-2.988569
21.521,5.849950,7.369243,-2.987810
21.618,5.830432,7.365695,-2.988866
21.722,5.810522,7.363565,-2.989965
21.818,5.790610,7.361494,-2.991032
21.921,5.770694,7.359460,-2.992103
22.018,5.751153,7.356125,-2.993161
22.121,5.742827,7.355306,-2.996406
22.218,5.734203,7.354558,-2.999603
22.322,5.724896,7.353798,-3.002620
22.418,5.716099,7.352558,-3.005460
22.521,5.705300,7.350961,-3.008151
22.618,5.695327,7.350458,-3.011211
22.722,5.684634,7.349870,-3.013989
22.819,5.674532,7.348819,-3.016742
22.921,5.663338,7.348299,-3.019306
23.018,5.642880,7.345999,-3.019929
23.122,5.631559,7.345570,-3.022474
23.219,5.611613,7.344212,-3.023065
23.322,5.600445,7.343237,-3.025339
23.419,5.588324,7.342196,-3.027992
23.522,5.575735,7.341917,-3.030296
23.619,5.564305,7.341189,-3.032739
23.722,5.551293,7.340906,-3.034928
23.819,5.537505,7.339860,-3.037087
23.922,5.523629,7.339652,-3.039068
24.019,5.510797,7.338999,-3.041139
24.122,5.490819,7.338208,-3.041742
24.219,5.477177,7.338060,-3.043763
24.323,5.462656,7.337129,-3.045711
24.420,5.448802,7.336468,-3.047443
24.522,5.434224,7.336462,-3.049269
24.619,5.419338,7.336450,-3.051005
24.722,5.399354,7.335814,-3.051504
24.819,5.379668,7.333780,-3.051987
24.923,5.364591,7.333845,-3.053678
25.019,5.349381,7.333968,-3.055358
25.123,5.334447,7.334200,-3.057145
25.219,5.319026,7.332914,-3.058635
25.322,5.303424,7.333138,-3.060222
25.420,5.287336,7.333365,-3.061657
25.522,5.271476,7.333632,-3.063187
25.619,5.255657,7.332448,-3.064590
25.723,5.238856,7.332590,-3.065776
25.820,5.218861,7.332376,-3.066192
25.923,5.202485,7.332629,-3.067538
26.020,5.186822,7.332413,-3.068893
26.124,5.168985,7.331922,-3.070013
26.220,5.148987,7.331841,-3.070415
26.323,5.128992,7.331693,-3.070779
26.420,5.109821,7.331136,-3.071201
26.524,5.089260,7.330353,-3.071641
26.620,5.069260,7.330354,-3.072047
26.724,5.049257,7.330399,-3.072475
26.820,5.030083,7.329915,-3.072893
26.924,5.010080,7.329977,-3.073323
27.020,4.989515,7.329257,-3.073750
27.124,4.969512,7.329350,-3.074159
27.221,4.950336,7.328899,-3.074565
27.324,4.930331,7.329030,-3.074978
27.420,4.909763,7.328373,-3.075403
27.524,4.889756,7.328574,-3.075836
27.621,4.870574,7.328269,-3.076275
27.724,4.850564,7.328523,-3.076725
27.821,4.830553,7.328829,-3.077210
27.924,4.809978,7.328287,-3.077673
28.020,4.790790,7.328068,-3.078163
28.124,4.764346,7.326416,-3.074969
28.220,4.744335,7.326752,-3.075489
28.324,4.723763,7.326181,-3.075957
28.420,4.704577,7.325959,-3.076462
28.524,4.684566,7.326238,-3.076938
28.620,4.664554,7.326566,-3.077423
28.724,4.644541,7.326934,-3.077915
28.821,4.624789,7.325898,-3.078388
28.925,4.604778,7.326220,-3.078833
29.021,4.584698,7.330611,-3.079925
29.125,4.564618,7.334909,-3.081002
29.221,4.545362,7.338515,-3.082061
29.324,4.524716,7.341741,-3.083084
29.421,4.504644,7.345548,-3.084024
29.525,4.484576,7.349095,-3.084881
29.622,4.465337,7.351841,-3.085649
29.725,4.444703,7.354345,-3.086447
29.821,4.424635,7.357771,-3.087293
29.925,4.404579,7.360755,-3.087985
30.022,4.384524,7.363640,-3.088652
30.124,4.365294,7.365790,-3.089242
30.221,4.344665,7.367807,-3.089901
30.325,4.324614,7.370473,-3.090505
30.421,4.305386,7.372390,-3.091052
30.524,4.285338,7.374824,-3.091599
