scan_index,t,odom_index,x,y,theta,selected_cluster_mass,candidate_cluster_mass,candidate_cluster_count,best_particle,best_particle_weight,previous_cluster_mass,previous_cluster_count,pending_mean_candidate_mass,pending_mean_selected_mass,pending_count,selected_switched,hypothesis_switches,ess,ess_ratio,beams,mean_log_likelihood,stable_now,accepted,reference_x,reference_y,reference_theta,reference_position_error_m,reference_heading_error_rad
20,2.005031108856201,5,2.928259513345264,0.8873680829526625,-0.6128867514843496,1.0000000000000002,1.0000000000000002,5880,2266,0.013688973407808896,1.0000000000000002,5880,1.0000000000000002,0.0,0,0,0,633.3509046544424,0.10555848410907373,72,-14.40697314049587,1,0,6.844,7.4472,3.106686,7.639660878516795,2.5636125556952374
22,2.205059766769409,7,2.9649375060693326,0.8600021260796474,-0.6038640767246836,1.0,1.0,5880,2244,0.0007344002242223956,1.0,5880,1.0,0.0,0,0,0,3580.2264665770062,0.5967044110961677,72,-10.351898243801656,0,0,6.844,7.4472,3.106686,7.644494859832166,2.572635230454903
24,2.4054553508758545,9,2.9962890233649793,0.8366492954290983,-0.6009379184943837,1.0,1.0,5880,2252,0.0017773281826565426,1.0,5880,1.0,0.0,0,0,0,1745.2313286091944,0.2908718881015324,72,-10.51095902203857,1,0,6.844,7.4472,3.106686,7.648807774903254,2.575561388685203
26,2.6066830158233643,11,3.022817290009608,0.8169830472997509,-0.5996113248000456,0.9999999936392315,0.9999999936392315,5880,2454,0.0003916178367382324,0.9999999936392315,5880,0.9999999936392315,0.0,0,0,0,4600.429385097271,0.7667382308495452,72,-10.904046143250692,0,0,6.844,7.4472,3.106686,7.652529917811709,2.5768879823795405
28,2.80672025680542,13,3.0418121739234474,0.803000368837447,-0.5998598810042794,0.9999999999996712,0.9999999999996712,5880,2316,0.0007251550189017858,0.9999999999996712,5880,0.9999999999996712,0.0,0,0,0,3173.914529145404,0.5289857548575673,72,-10.740891873278239,0,0,6.844,7.4472,3.106686,7.655195686819857,2.576639426175307
30,3.006823778152466,15,3.0649895183125784,0.7863331582682745,-0.5925011191927706,0.9999999999999994,0.9999999999999994,5880,4866,0.0014895419780174446,0.9999999999999994,5880,0.9999999999999994,0.0,0,0,0,1910.0673119707849,0.3183445519951308,72,-10.995411501377413,1,0,6.844,7.4472,3.106686,7.658202615756817,2.583998187986816
32,3.2073631286621094,17,3.0760073854395813,0.778335321542216,-0.5960583995985145,0.9999999998571689,0.9999999998571689,5881,2326,0.00027973030220481364,0.9999999998571689,5881,0.9999999998571689,0.0,0,0,0,5172.964749985772,0.8621607916642954,72,-10.019800275482096,0,0,6.844,7.4472,3.106686,7.659733966853137,2.5804409075810724
34,3.4081122875213623,19,3.0840684312525894,0.7725307287614985,-0.5990698456203557,0.9999999999999986,0.9999999999999986,5881,5191,0.0004194738205554484,0.9999999999999986,5881,0.9999999999999986,0.0,0,0,0,4238.120022813489,0.7063533371355816,72,-10.03366907713499,0,0,6.844,7.4472,3.106686,7.660828628946014,2.5774294615592312
36,3.608685255050659,21,3.0977554456039185,0.7628736307486268,-0.5916960920248824,1.0,1.0,5880,2066,0.0006893014078861521,1.0,5880,1.0,0.0,0,0,0,3143.532910904488,0.5239221518174146,72,-10.934133953168047,0,0,6.844,7.4472,3.106686,7.662543133451944,2.5848032151547042
38,3.810180425643921,23,3.1046974628744777,0.7579461209204887,-0.5916365273328728,1.0,1.0,5880,2084,0.0009619530760666615,1.0,5880,1.0,0.0,0,0,0,2488.568938474586,0.4147614897457643,72,-10.478581267217633,0,0,6.844,7.4472,3.106686,7.663452284899649,2.584862779846714
40,4.009021759033203,25,3.1132740370689427,0.7520456020245557,-0.5878546359327665,0.9999987035571056,0.9999987035571056,5879,2339,0.0002647897042327497,0.9999987035571056,5879,0.9999987035571056,0.0,0,0,0,5200.2270022569,0.86670450037615,72,-10.848106060606066,0,0,6.844,7.4472,3.106686,7.664424872305671,2.5886446712468203
42,4.209463596343994,27,3.1119070389311934,0.7527505985860006,-0.5936762659774898,0.9999999850366378,0.9999999850366378,5879,155,0.0003928661951892485,0.9999999850366378,5879,0.9999999850366378,0.0,0,0,0,4360.210071642296,0.7267016786070493,72,-11.027350206611574,0,0,6.844,7.4472,3.106686,7.664474584611237,2.582823041202097
44,4.410946369171143,29,3.1140503153812196,0.7512371128523976,-0.595382416828291,0.9999999993706978,0.9999999993706978,5877,874,0.0005539739085392476,0.9999999993706978,5877,0.9999999993706978,0.0,0,0,0,3530.353986802228,0.5883923311337047,72,-11.56672692837466,0,0,6.844,7.4472,3.106686,7.664753331702579,2.581116890351296
46,4.6108551025390625,31,3.114199611297324,0.7510490540689269,-0.5963791609273322,0.9999999999884392,0.9999999999884392,5873,2073,0.0007598592268515918,0.9999999999884392,5873,0.9999999999884392,0.0,0,0,0,2876.892730904963,0.4794821218174939,72,-11.966774276859507,0,0,6.844,7.4472,3.106686,7.664844971051941,2.5801201462522543
48,4.811830997467041,33,3.116786107631558,0.7492332693511117,-0.5967988982183385,0.9999999999996009,0.9999999999996009,5870,3027,0.0010814825150424474,0.9999999999996009,5870,0.9999999999996009,0.0,0,0,0,2316.8486422353076,0.38614144037255127,72,-12.510511363636368,0,0,6.844,7.4472,3.106686,7.665173300346423,2.579700408961248
50,5.011921405792236,35,3.1180914960321955,0.7481936500994366,-0.5971003832323107,0.9999999999999998,0.9999999999999998,5880,644,0.0002574219854569562,0.9999999999999998,5880,0.9999999999999998,0.0,0,0,0,5290.809342921312,0.881801557153552,72,-11.738774104683198,0,0,6.844,7.4472,3.106686,7.665447166078941,2.5793989239472754
52,5.213257789611816,38,3.1194386376672574,0.7471482303438253,-0.5964384408511351,1.0,1.0,5879,1559,0.0003825820810618768,1.0,5879,1.0,0.0,0,0,0,4457.701344355924,0.7429502240593208,72,-11.743827479338846,0,0,6.844,7.4472,3.106686,7.665706168244044,2.580060866328451
54,5.412710189819336,40,3.120170318896928,0.7465210433772134,-0.5973905417162578,0.9999999999999998,0.9999999999999998,5873,1630,0.000535123426290221,0.9999999999999998,5873,0.9999999999999998,0.0,0,0,0,3600.065961358692,0.600010993559782,72,-12.510804063360887,0,0,6.844,7.4472,3.106686,7.665898901863476,2.5791087654633285
56,5.613761901855469,42,3.124632415896852,0.7433695974532726,-0.5921240401593528,1.0,1.0,5870,328,0.000766762780952223,1.0,5870,1.0,0.0,0,0,0,2876.332958152357,0.4793888263587262,72,-12.72130251377411,0,0,6.844,7.4472,3.106686,7.6664879372361305,2.584375267020234
58,5.8136887550354,44,3.129287165846792,0.7400750003911214,-0.5876394641007224,1.0,1.0,5864,1630,0.0010644768357106213,1.0,5864,1.0,0.0,0,0,0,2302.614479298323,0.38376907988305387,72,-13.238821453168047,0,0,6.844,7.4472,3.106686,7.667112703006325,2.588859843078864
60,6.013541221618652,46,3.1319620703352524,0.7381496335051869,-0.5851683156502453,0.9999999999996441,0.9999999999996441,5880,5224,0.0002583792877950663,0.9999999999996441,5880,0.9999999999996441,0.0,0,0,0,5297.436083573885,0.8829060139289809,72,-10.427931301652896,0,0,6.844,7.4472,3.106686,7.66750170599485,2.5913309915293414
62,6.213878154754639,48,3.1278315404498973,0.7408187530205403,-0.5907724327705022,1.0,1.0,5880,1991,0.0003845797692907088,1.0,5880,1.0,0.0,0,0,0,4381.808824998232,0.7303014708330386,72,-10.704295798898075,0,0,6.844,7.4472,3.106686,7.667167498469872,2.5857268744090844
64,6.4138102531433105,49,3.1297999124993723,0.7393471382184098,-0.5880435563314712,1.0,1.0,5877,1523,0.0005400493112972701,1.0,5877,1.0,0.0,0,0,0,3609.933958338585,0.6016556597230975,72,-10.841231921487607,0,0,6.844,7.4472,3.106686,7.667501046970984,2.5884557508481154
66,6.615756511688232,52,3.127439576641417,0.7407300624674622,-0.5906022133631106,1.0,1.0,5875,2347,0.0008351769231779461,1.0,5875,1.0,0.0,0,0,0,2906.1500743122265,0.4843583457187044,72,-11.12756973140496,0,0,6.844,7.4472,3.106686,7.667435060272959,2.585897093816476
68,6.8165669441223145,54,3.1263408655427853,0.7413025897697014,-0.5929602194176937,0.9999999999999999,0.9999999999999999,5866,5216,0.00111984724951258,0.9999999999999999,5866,0.9999999999999999,0.0,0,0,0,2343.912230979406,0.3906520384965677,72,-12.24842028236915,0,0,6.844,7.4472,3.106686,7.667466955686642,2.5835390877618933
70,7.016823768615723,56,3.1238262924947615,0.7428193919708619,-0.5953444104863264,0.9999999995883434,0.9999999995883434,5880,138,0.0002590319707033762,0.9999999995883434,5880,0.9999999995883434,0.0,0,0,0,5249.438215054902,0.874906369175817,72,-10.610024965564742,0,0,6.844,7.4472,3.106686,7.667360155316198,2.5811548966932603
72,7.216893196105957,58,3.1210999608486976,0.7445046546621454,-0.5976088901623204,0.9999999999999999,0.9999999999999999,5880,5592,0.0003859361248315872,0.9999999999999999,5880,0.9999999999999999,0.0,0,0,0,4375.226556063672,0.7292044260106121,72,-10.604739152892565,0,0,6.844,7.4472,3.106686,7.667210026725922,2.5788904170172664
74,7.417355537414551,60,3.121076367406712,0.7443460683667504,-0.5969205784413026,1.0,1.0,5877,1671,0.0005758054293369603,1.0,5877,1.0,0.0,0,0,0,3585.246820425189,0.5975411367375315,72,-10.89477875344353,0,0,6.844,7.4472,3.106686,7.667360119554377,2.579578728738284
76,7.6185526847839355,62,3.1202083690944518,0.7447719982739827,-0.5971310962770551,1.0,1.0,5868,2242,0.0007754204315052417,1.0,5868,1.0,0.0,0,0,0,2949.244293261118,0.49154071554351964,72,-11.210222968319561,0,0,6.844,7.4472,3.106686,7.667409290544181,2.579368210902532
78,7.818552017211914,64,3.1191464158573847,0.7453049794569508,-0.5976581150288711,1.0,1.0,5859,2242,0.0010895554663364823,1.0,5859,1.0,0.0,0,0,0,2370.5463371358483,0.39509105618930807,72,-11.932971763085405,0,0,6.844,7.4472,3.106686,7.667459232997578,2.578841192150716
80,8.018057823181152,66,3.118243216024481,0.7457392624238095,-0.5990859248029027,0.9999999999999983,0.9999999999999983,5880,82,0.00025425218228940715,0.9999999999999983,5880,0.9999999999999983,0.0,0,0,0,5308.629018921458,0.8847715031535763,72,-9.266046831955924,0,0,6.844,7.4472,3.106686,7.667518479313553,2.577413382376684
82,8.21888256072998,68,3.1187699484142195,0.745125398116567,-0.5978715999569263,0.9999999999999998,0.9999999999999998,5878,1581,0.0003729608096523897,0.9999999999999998,5878,0.9999999999999998,0.0,0,0,0,4492.483237231548,0.7487472062052579,72,-9.509103822314051,0,0,6.844,7.4472,3.106686,7.667799091424395,2.5786277072226604
84,8.419589042663574,70,3.1201743663227854,0.7439186407483052,-0.5959225722550919,1.0,1.0,5872,1581,0.0005537597586937806,1.0,5872,1.0,0.0,0,0,0,3651.986601721087,0.6086644336201812,72,-10.511049414600553,0,0,6.844,7.4472,3.106686,7.668171772418948,2.580576734924495
86,8.618439674377441,72,3.1209929991859857,0.7431393988578774,-0.5956873539618671,1.0,1.0,5868,5919,0.0007760668008240652,1.0,5868,1.0,0.0,0,0,0,2942.2424766196177,0.4903737461032696,72,-10.344576446280994,0,0,6.844,7.4472,3.106686,7.66845549455014,2.5808119532177196
