t,x,y,theta
137.1,1.366667,11.558333,-0.244979
137.2,1.4,11.55,-0.244979
137.3,1.433333,11.541667,-0.244979
137.4,1.466667,11.533333,-0.244979
137.5,1.5,11.525,-0.244979
137.6,1.533333,11.516667,-0.244979
137.7,1.566667,11.508333,-0.244979
137.8,1.6,11.5,-0.244979
137.9,1.633333,11.491667,-0.244979
138.0,1.666667,11.483333,-0.244979
138.1,1.7,11.475,-0.244979
138.2,1.733333,11.466667,-0.244979
138.3,1.766667,11.458333,-0.244979
138.4,1.8,11.45,-0.519146
138.5,1.829167,11.433333,-0.519146
138.6,1.858333,11.416667,-0.519146
138.7,1.8875,11.4,-0.519146
138.8,1.916667,11.383333,-0.519146
138.9,1.945833,11.366667,-0.519146
139.0,1.975,11.35,-0.519146
139.1,2.004167,11.333333,-0.519146
139.2,2.033333,11.316667,-0.519146
139.3,2.0625,11.3,-0.519146
139.4,2.091667,11.283333,-0.519146
139.5,2.120833,11.266667,-0.519146
139.6,2.15,11.25,-0.519146
139.7,2.179167,11.233333,-0.519146
139.8,2.208333,11.216667,-0.519146
139.9,2.2375,11.2,-0.519146
140.0,2.266667,11.183333,-0.519146
140.1,2.295833,11.166667,-0.519146
140.2,2.325,11.15,-0.519146
140.3,2.354167,11.133333,-0.519146
140.4,2.383333,11.116667,-0.519146
140.5,2.4125,11.1,-0.519146
140.6,2.441667,11.083333,-0.519146
140.7,2.470833,11.066667,-0.519146
140.8,2.5,11.05,0.0
140.9,2.534783,11.05,0.0
141.0,2.569565,11.05,0.0
141.1,2.604348,11.05,0.0
141.2,2.63913,11.05,0.0
141.3,2.673913,11.05,0.0
141.4,2.708696,11.05,0.0
141.5,2.743478,11.05,0.0
141.6,2.778261,11.05,0.0
141.7,2.813043,11.05,0.0
141.8,2.847826,11.05,0.0
141.9,2.882609,11.05,0.0
142.0,2.917391,11.05,0.0
142.1,2.952174,11.05,0.0
142.2,2.986957,11.05,0.0
142.3,3.021739,11.05,0.0
142.4,3.056522,11.05,0.0
142.5,3.091304,11.05,0.0
142.6,3.126087,11.05,0.0
142.7,3.16087,11.05,0.0
142.8,3.195652,11.05,0.0
142.9,3.230435,11.05,0.0
143.0,3.265217,11.05,0.0
143.1,3.3,11.05,0.0
143.2,3.334783,11.05,0.0
143.3,3.369565,11.05,0.0
143.4,3.404348,11.05,0.0
143.5,3.43913,11.05,0.0
143.6,3.473913,11.05,0.0
143.7,3.508696,11.05,0.0
143.8,3.543478,11.05,0.0
143.9,3.578261,11.05,0.0
144.0,3.613043,11.05,0.0
144.1,3.647826,11.05,0.0
144.2,3.682609,11.05,0.0
144.3,3.717391,11.05,0.0
144.4,3.752174,11.05,0.0
144.5,3.786957,11.05,0.0
144.6,3.821739,11.05,0.0
144.7,3.856522,11.05,0.0
144.8,3.891304,11.05,0.0
144.9,3.926087,11.05,0.0
145.0,3.96087,11.05,0.0
145.1,3.995652,11.05,0.0
145.2,4.030435,11.05,0.0
145.3,4.065217,11.05,0.0
145.4,4.1,11.05,0.0
145.5,4.134783,11.05,0.0
145.6,4.169565,11.05,0.0
145.7,4.204348,11.05,0.0
145.8,4.23913,11.05,0.0
145.9,4.273913,11.05,0.0
146.0,4.308696,11.05,0.0
146.1,4.343478,11.05,0.0
146.2,4.378261,11.05,0.0
146.3,4.413043,11.05,0.0
146.4,4.447826,11.05,0.0
146.5,4.482609,11.05,0.0
