t,x,y,theta
257.600,11.566775,-8.382669,-1.560249
257.700,11.588133,-8.230651,-1.570707
257.800,11.590825,-8.200136,-1.569631
257.900,11.590759,-8.235246,-1.569387
258.000,11.593431,-8.237468,-1.567916
258.100,11.593407,-8.272182,-1.568924
258.200,11.593339,-8.307749,-1.570298
258.300,11.594770,-8.317678,-1.570766
258.400,11.595203,-8.339666,-1.569989
258.500,11.595125,-8.374391,-1.569714
258.600,11.595059,-8.410956,-1.569156
258.700,11.596271,-8.431765,-1.569077
258.800,11.596986,-8.460738,-1.569498
258.900,11.596906,-8.495986,-1.570093
259.000,11.597307,-8.523229,-1.571335
259.100,11.597161,-8.557836,-1.572336
259.200,11.597011,-8.593097,-1.571452
259.300,11.596575,-8.619650,-1.570219
259.400,11.596555,-8.651169,-1.569892
259.500,11.596465,-8.686105,-1.570815
259.600,11.596381,-8.720366,-1.569651
259.700,11.596374,-8.755696,-1.569833
259.800,11.596293,-8.787711,-1.570390
259.900,11.596178,-8.822688,-1.571517
260.000,11.596821,-8.855295,-1.570767
260.100,11.596714,-8.888843,-1.570979
260.200,11.596617,-8.923182,-1.570215
260.300,11.596878,-8.953931,-1.571427
260.400,11.596780,-8.985487,-1.572650
260.500,11.596592,-9.020926,-1.573485
260.600,11.596407,-9.056056,-1.572611
260.700,11.595965,-9.088574,-1.572269
260.800,11.596799,-9.124200,-1.573134
260.900,11.596621,-9.158528,-1.572499
261.000,11.596303,-9.190194,-1.571526
261.100,11.596166,-9.224873,-1.571839
261.200,11.596033,-9.257129,-1.571969
261.300,11.595762,-9.292251,-1.571151
261.400,11.595277,-9.328052,-1.571666
261.500,11.595123,-9.362570,-1.572569
261.600,11.594951,-9.397760,-1.572414
261.700,11.595233,-9.430302,-1.572954
261.800,11.595100,-9.463056,-1.572556
261.900,11.594902,-9.497732,-1.574066
262.000,11.595086,-9.530119,-1.575348
262.100,11.594817,-9.566059,-1.575088
262.200,11.594536,-9.602126,-1.576150
262.300,11.594658,-9.635093,-1.575462
262.400,11.594252,-9.670401,-1.576059
262.500,11.593949,-9.704805,-1.577154
262.600,11.593609,-9.739491,-1.578062
262.700,11.593410,-9.772995,-1.577716
262.800,11.593148,-9.806725,-1.577877
262.900,11.592796,-9.840555,-1.578484
263.000,11.593549,-9.875687,-1.577199
263.100,11.593240,-9.909513,-1.576616
263.200,11.592926,-9.944668,-1.576843
263.300,11.592792,-9.978378,-1.576607
263.400,11.592691,-10.013144,-1.575626
263.500,11.592387,-10.047274,-1.577612
263.600,11.592023,-10.081889,-1.578767
263.700,11.591716,-10.117129,-1.579643
263.800,11.591300,-10.152518,-1.578996
263.900,11.590904,-10.187804,-1.578512
264.000,11.592380,-10.221978,-1.577233
264.100,11.592014,-10.257483,-1.578575
264.200,11.591618,-10.292587,-1.579071
264.300,11.591495,-10.326273,-1.578907
264.400,11.591766,-10.360991,-1.578756
264.500,11.591360,-10.397144,-1.578587
264.600,11.590975,-10.430675,-1.579405
264.700,11.591442,-10.465321,-1.579533
264.800,11.592234,-10.500101,-1.579001
264.900,11.591825,-10.535198,-1.579422
265.000,11.591403,-10.570302,-1.579468
265.100,11.591011,-10.603643,-1.578771
265.200,11.590616,-10.638503,-1.578630
265.300,11.592742,-10.671296,-1.578793
265.400,11.594822,-10.704363,-1.579695
265.500,11.594376,-10.738536,-1.581139
265.600,11.593916,-10.772704,-1.580623
265.700,11.593572,-10.806080,-1.581947
265.800,11.593333,-10.841710,-1.583512
265.900,11.592728,-10.876866,-1.585697
266.000,11.593079,-10.910390,-1.585644
266.100,11.592428,-10.944807,-1.587192
266.200,11.591757,-10.979427,-1.586589
266.300,11.579072,-11.010994,-2.312698
266.400,11.556840,-11.035065,-2.314039
266.500,11.532513,-11.061354,-2.314533
266.600,11.509743,-11.085942,-2.314682
266.700,11.487903,-11.108294,-2.318004
266.800,11.465294,-11.132749,-2.317103
266.900,11.442340,-11.157395,-2.317659
267.000,11.419792,-11.181583,-2.318066
267.100,11.397070,-11.205935,-2.318498
267.200,11.373201,-11.231494,-2.319005
267.300,11.349800,-11.256545,-2.318585
267.400,11.326564,-11.281399,-2.319751
267.500,11.302713,-11.306875,-2.319916
267.600,11.279084,-11.332076,-2.321239
267.700,11.255707,-11.355346,-2.322784
267.800,11.232182,-11.380418,-2.324176
267.900,11.208527,-11.405451,-2.324631
268.000,11.185887,-11.431086,-2.323292
268.100,11.163747,-11.454577,-2.322917
268.200,11.141015,-11.478688,-2.323524
268.300,11.117682,-11.503697,-2.322542
268.400,11.095596,-11.528085,-2.323126
268.500,11.073091,-11.551935,-2.323858
268.600,11.049784,-11.576573,-2.325674
268.700,11.017931,-11.589781,3.119189
268.800,10.984153,-11.589588,3.127682
268.900,10.949458,-11.588973,3.127277
269.000,10.916574,-11.590178,3.131492
269.100,10.881480,-11.589710,3.132342
269.200,10.846265,-11.589248,3.131917
269.300,10.817038,-11.591072,3.135677
269.400,10.784798,-11.592382,3.136153
269.500,10.749213,-11.592062,3.136355
269.600,10.715160,-11.591757,3.136257
269.700,10.683126,-11.592550,3.136551
269.800,10.649628,-11.593342,3.136863
269.900,10.614650,-11.593017,3.135125
270.000,10.580103,-11.593626,3.134290
270.100,10.545079,-11.593264,3.135283
270.200,10.509830,-11.592934,3.136249
270.300,10.475745,-11.593373,3.136046
270.400,10.442455,-11.593488,3.137138
270.500,10.408244,-11.593232,3.137961
270.600,10.373245,-11.592974,3.137246
270.700,10.341048,-11.594041,3.136326
270.800,10.307969,-11.594689,3.137263
270.900,10.273366,-11.594418,3.136933
271.000,10.241734,-11.594918,3.137522
271.100,10.206454,-11.594651,3.137129
271.200,10.173413,-11.594379,3.136255
271.300,10.139419,-11.594761,3.136267
271.400,10.103592,-11.595025,3.135728
271.500,10.067706,-11.594677,3.134767
271.600,10.034252,-11.594320,3.133909
271.700,9.999076,-11.594452,3.135088
271.800,9.963450,-11.594682,3.135003
271.900,9.927909,-11.594337,3.135571
272.000,9.891707,-11.594566,3.135724
272.100,9.858160,-11.594236,3.134666
272.200,9.822547,-11.593868,3.134595
272.300,9.786831,-11.593813,3.134076
272.400,9.753237,-11.593995,3.134187
272.500,9.719584,-11.593632,3.133869
272.600,9.685974,-11.593273,3.134478
272.700,9.651258,-11.593320,3.134965
272.800,9.615446,-11.593511,3.135213
272.900,9.579879,-11.593159,3.134584
273.000,9.546379,-11.593440,3.133022
273.100,9.512419,-11.593025,3.131973
273.200,9.476677,-11.592565,3.131809
273.300,9.442304,-11.592987,3.132174
273.400,9.406901,-11.593376,3.131929
273.500,9.371837,-11.592907,3.130699
273.600,9.336665,-11.592412,3.130335
273.700,9.302461,-11.592942,3.131839
273.800,9.267576,-11.593205,3.132114
273.900,9.233990,-11.592776,3.131618
274.000,9.198160,-11.592894,3.131058
274.100,9.163654,-11.592395,3.129081
274.200,9.128256,-11.591851,3.129249
274.300,9.094386,-11.592186,3.129286
274.400,9.059237,-11.592384,3.128461
274.500,9.025332,-11.591812,3.127147
274.600,8.991722,-11.591234,3.127720
274.700,8.956461,-11.591597,3.128038
274.800,8.921323,-11.591732,3.129045
274.900,8.886382,-11.591214,3.130426
275.000,8.851905,-11.591059,3.130642
275.100,8.816566,-11.590582,3.131398
275.200,8.782921,-11.590127,3.130666
275.300,8.747406,-11.590284,3.132271
275.400,8.712821,-11.590461,3.132016
275.500,8.676989,-11.590001,3.131345
275.600,8.643018,-11.589562,3.131819
275.700,8.608080,-11.589883,3.132322
275.800,8.572291,-11.589958,3.131648
275.900,8.538590,-11.589511,3.131066
276.000,8.503359,-11.589767,3.130115
276.100,8.468319,-11.589226,3.128107
276.200,8.433319,-11.588648,3.128156
276.300,8.398481,-11.588906,3.128649
276.400,8.362375,-11.589314,3.128456
276.500,8.327331,-11.588720,3.126877
276.600,8.291729,-11.588077,3.125964
276.700,8.255573,-11.588478,3.127558
276.800,8.222105,-11.589140,3.128339
276.900,8.187726,-11.588577,3.127771
277.000,8.154345,-11.588978,3.128198
277.100,8.120287,-11.588393,3.126577
277.200,8.085585,-11.587753,3.125680
277.300,8.050923,-11.587996,3.126378
277.400,8.017609,-11.588414,3.127071
